Giới tính của bạn:,Độ tuổi của bạn:,Trình độ học vấn cao nhất:,Tình trạng việc làm chính:,"Thu nhập bình quân tháng theo Hợp đồng lao động của bạn là bao nhiêu? (Vui lòng điền tổng thu nhập trước khi khấu trừ các loại Bảo hiểm (BHXH, BHYT, BHTN) và Thuế TNCN)","Số người phụ thuộc (con nhỏ, cha mẹ già...) đủ điều kiện giảm trừ gia cảnh:","Tôi tin rằng với các quy định quản lý thuế hiện nay, hành vi gian lận hoặc trốn thuế sẽ dễ dàng bị phát hiện và xử lý nghiêm. - HUMAN-ENF1","Tôi tin rằng Nhà nước, cơ quan thuế có đủ khả năng và công nghệ để phát hiện, xử lý nghiêm các hành vi trốn thuế. - HUMAN-ENF2","Các thủ tục khai báo thuế VÀ/HOẶC quy trình làm việc với cơ quan thuế đơn giản, tiện lợi, nhanh chóng hơn so với trước đây. - HUMAN-FAC1","So với trước đây, tôi thấy cách tính thuế và các bậc thuế trong phương án mới đơn giản, dễ hiểu và dễ thực hiện hơn. - HUMAN-FAC2","Tôi tin rằng Nhà nước, cơ quan thuế sẽ thực thi chính sách mới một cách khách quan, công tâm và đối xử bình đẳng với mọi người nộp thuế.  - HUMAN-TRU1",Tôi thấy mức thuế tôi phải đóng theo phương án mới là công bằng (người thu nhập như tôi đóng mức này là hợp lý). - HUMAN-TRU2,"Tôi tin tưởng số tiền thuế tôi đóng sẽ được Nhà nước sử dụng hiệu quả để cải thiện dịch vụ công (y tế, đường xá...). - HUMAN-TRU3","Tôi thấy Nhà nước đã giải thích rõ ràng, minh bạch về lý do và mục tiêu của việc sửa đổi thuế lần này. - HUMAN-TRU4","Sau khi xem xét các quyền lợi và nghĩa vụ, bạn có ủng hộ và tuân thủ chính sách mới hiện nay? - HUMAN-OUT1"
Nữ,43,Đại học,Chính thức,19544819,2,,,,,,,,,
Nữ,26,Đại học,Chính thức,19037696,2,,,,,,,,,
Nữ,27,Thạc sĩ - Tiến sĩ,Chính thức,20811688,4,,,,,,,,,
Nữ,44,Thạc sĩ - Tiến sĩ,Chính thức,22228423,4,,,,,,,,,
Nữ,34,Đại học,Chính thức,22826629,1,,,,,,,,,
Nữ,40,Đại học,Chính thức,19806744,2,,,,,,,,,
Nữ,44,Đại học,Chính thức,21988080,4,,,,,,,,,
Nữ,38,Cao đẳng - Trung cấp,Chính thức,18994732,2,,,,,,,,,
Nữ,33,THPT,Chính thức,19451776,2,,,,,,,,,
Nữ,30,Đại học,Chính thức,19905282,4,,,,,,,,,
Nữ,32,Đại học,Chính thức,18875036,2,,,,,,,,,
Nữ,34,Đại học,Chính thức,20918231,3,,,,,,,,,
Nữ,47,Đại học,Chính thức,19368577,2,,,,,,,,,
Nữ,47,Cao đẳng - Trung cấp,Chính thức,18342964,4,,,,,,,,,
Nữ,41,THPT,Chính thức,21060274,3,,,,,,,,,
Nữ,39,THPT,Chính thức,22364455,2,,,,,,,,,
Nữ,38,THPT,Chính thức,21759012,2,,,,,,,,,
Nữ,57,Đại học,Chính thức,21813204,3,,,,,,,,,
Nữ,62,Đại học,Chính thức,19836598,4,,,,,,,,,
Nữ,42,Đại học,Chính thức,19149436,2,,,,,,,,,
Nữ,41,Đại học,Chính thức,18022206,4,,,,,,,,,
Nữ,36,Đại học,Chính thức,20977809,2,,,,,,,,,
Nữ,47,Đại học,Chính thức,18249155,4,,,,,,,,,
Nữ,40,THPT,Chính thức,18148407,4,,,,,,,,,
Nữ,33,Đại học,Chính thức,19761342,3,,,,,,,,,
Nữ,32,THPT,Chính thức,22294325,3,,,,,,,,,
Nữ,53,Đại học,Chính thức,20831383,2,,,,,,,,,
Nữ,43,Đại học,Chính thức,19048802,4,,,,,,,,,
Nữ,30,Khác,Chính thức,22381115,1,,,,,,,,,
Nữ,54,THPT,Chính thức,20808245,3,,,,,,,,,
Nữ,33,Đại học,Chính thức,20706934,2,,,,,,,,,
Nữ,41,Đại học,Chính thức,19582647,3,,,,,,,,,
Nữ,31,THPT,Chính thức,22279314,2,,,,,,,,,
Nữ,28,Đại học,Chính thức,19730704,3,,,,,,,,,
Nữ,58,Đại học,Chính thức,21971014,2,,,,,,,,,
Nữ,45,THPT,Chính thức,20132652,2,,,,,,,,,
Nữ,38,Khác,Chính thức,21847125,3,,,,,,,,,
Nữ,35,Đại học,Chính thức,18973760,4,,,,,,,,,
Nữ,43,Thạc sĩ - Tiến sĩ,Chính thức,21754252,2,,,,,,,,,
Nữ,39,Đại học,Chính thức,20092700,3,,,,,,,,,
Nữ,33,Đại học,Chính thức,19804810,4,,,,,,,,,
Nữ,50,THPT,Chính thức,20431426,4,,,,,,,,,
Nữ,40,Đại học,Chính thức,19665947,2,,,,,,,,,
Nữ,44,Cao đẳng - Trung cấp,Chính thức,19540374,4,,,,,,,,,
Nữ,28,Đại học,Chính thức,21543527,4,,,,,,,,,
Nữ,36,Khác,Chính thức,21166861,4,,,,,,,,,
Nữ,43,THPT,Chính thức,18521769,4,,,,,,,,,
Nữ,50,Đại học,Chính thức,18029837,4,,,,,,,,,
Nữ,43,Đại học,Chính thức,22417882,4,,,,,,,,,
Nữ,50,Đại học,Chính thức,20032564,4,,,,,,,,,
Nữ,50,Khác,Chính thức,21841785,4,,,,,,,,,
Nữ,52,Khác,Chính thức,18056119,3,,,,,,,,,
Nữ,33,THPT,Chính thức,20939428,2,,,,,,,,,
Nữ,54,Đại học,Chính thức,21828633,2,,,,,,,,,
Nữ,37,Đại học,Chính thức,19801202,2,,,,,,,,,
Nữ,45,Cao đẳng - Trung cấp,Chính thức,18674232,4,,,,,,,,,
Nữ,30,THPT,Chính thức,21917657,4,,,,,,,,,
Nữ,38,Đại học,Chính thức,20651856,2,,,,,,,,,
Nữ,45,Đại học,Chính thức,19860955,2,,,,,,,,,
Nữ,60,Đại học,Chính thức,21387319,3,,,,,,,,,
Nữ,43,Cao đẳng - Trung cấp,Chính thức,21213065,2,,,,,,,,,
Nữ,26,Khác,Chính thức,18014143,4,,,,,,,,,
Nữ,40,Khác,Chính thức,19294956,2,,,,,,,,,
Nữ,52,Đại học,Chính thức,18658897,1,,,,,,,,,
Nữ,63,Đại học,Chính thức,19276514,3,,,,,,,,,
Nữ,48,THPT,Chính thức,21538493,4,,,,,,,,,
Nữ,33,Đại học,Chính thức,21326360,3,,,,,,,,,
Nữ,50,Đại học,Chính thức,22911383,2,,,,,,,,,
Nữ,39,Đại học,Chính thức,21246790,4,,,,,,,,,
Nữ,46,Đại học,Chính thức,22306275,2,,,,,,,,,
Nữ,30,Đại học,Chính thức,21698626,3,,,,,,,,,
Nữ,52,Đại học,Chính thức,18218739,3,,,,,,,,,
Nữ,34,Đại học,Chính thức,20059225,2,,,,,,,,,
Nữ,51,Đại học,Chính thức,20902841,1,,,,,,,,,
Nữ,39,THPT,Chính thức,20051152,4,,,,,,,,,
Nữ,50,Đại học,Chính thức,22216043,3,,,,,,,,,
Nữ,62,Đại học,Chính thức,22579450,4,,,,,,,,,
Nữ,37,Đại học,Chính thức,18034991,4,,,,,,,,,
Nữ,52,Đại học,Chính thức,20274663,4,,,,,,,,,
Nữ,44,Đại học,Chính thức,22433405,4,,,,,,,,,
Nữ,50,Đại học,Chính thức,21513623,4,,,,,,,,,
Nữ,44,Đại học,Chính thức,18564031,2,,,,,,,,,
Nữ,31,THPT,Chính thức,19196221,4,,,,,,,,,
Nữ,49,THPT,Chính thức,18955111,4,,,,,,,,,
Nữ,53,THPT,Chính thức,18189721,2,,,,,,,,,
Nữ,51,THPT,Chính thức,18876666,4,,,,,,,,,
Nữ,38,THPT,Chính thức,21940180,2,,,,,,,,,
Nữ,52,THPT,Chính thức,19404914,2,,,,,,,,,
Nữ,37,Thạc sĩ - Tiến sĩ,Chính thức,19787741,3,,,,,,,,,
Nữ,37,Đại học,Chính thức,18918593,4,,,,,,,,,
Nữ,43,THPT,Chính thức,21387108,2,,,,,,,,,
Nữ,30,THPT,Chính thức,20017770,4,,,,,,,,,
Nữ,45,Đại học,Chính thức,21917534,4,,,,,,,,,
Nữ,34,Đại học,Chính thức,20153853,3,,,,,,,,,
Nữ,47,THPT,Chính thức,19709857,4,,,,,,,,,
Nữ,30,Đại học,Chính thức,19764643,4,,,,,,,,,
Nữ,39,Đại học,Chính thức,18845488,3,,,,,,,,,
Nữ,40,Đại học,Chính thức,20729547,2,,,,,,,,,
Nữ,36,Đại học,Chính thức,21055163,4,,,,,,,,,
Nữ,38,Đại học,Chính thức,20694493,4,,,,,,,,,
Nữ,46,Đại học,Chính thức,19494571,1,,,,,,,,,
Nữ,27,Đại học,Chính thức,19990300,2,,,,,,,,,
Nữ,33,Đại học,Chính thức,19454451,2,,,,,,,,,
Nữ,34,Thạc sĩ - Tiến sĩ,Chính thức,19943578,4,,,,,,,,,
Nữ,38,Khác,Chính thức,21113698,2,,,,,,,,,
Nữ,51,Khác,Chính thức,19570060,2,,,,,,,,,
Nữ,41,Đại học,Chính thức,20266859,3,,,,,,,,,
Nữ,38,Đại học,Chính thức,21405419,3,,,,,,,,,
Nữ,24,Đại học,Chính thức,22221311,4,,,,,,,,,
Nữ,57,Khác,Chính thức,19932015,3,,,,,,,,,
Nữ,30,Đại học,Chính thức,19085038,2,,,,,,,,,
Nữ,48,Đại học,Chính thức,19434455,3,,,,,,,,,
Nữ,38,Đại học,Chính thức,20153099,3,,,,,,,,,
Nữ,45,THPT,Chính thức,21260746,4,,,,,,,,,
Nữ,37,Đại học,Chính thức,22893575,2,,,,,,,,,
Nữ,45,Khác,Chính thức,18571952,3,,,,,,,,,
Nữ,31,Thạc sĩ - Tiến sĩ,Chính thức,18398332,4,,,,,,,,,
Nữ,46,Khác,Chính thức,18044130,4,,,,,,,,,
Nữ,45,THPT,Chính thức,18408613,4,,,,,,,,,
Nữ,45,Đại học,Chính thức,20493344,1,,,,,,,,,
Nữ,60,Thạc sĩ - Tiến sĩ,Chính thức,19355434,4,,,,,,,,,
Nữ,35,Đại học,Chính thức,22736420,3,,,,,,,,,
Nữ,58,Đại học,Chính thức,19920985,4,,,,,,,,,
Nữ,32,Cao đẳng - Trung cấp,Chính thức,19905478,3,,,,,,,,,
Nữ,37,Đại học,Chính thức,21393475,4,,,,,,,,,
Nữ,34,Đại học,Chính thức,21779623,1,,,,,,,,,
Nữ,42,Đại học,Chính thức,18310698,1,,,,,,,,,
Nữ,37,THPT,Chính thức,22485391,2,,,,,,,,,
Nữ,52,Đại học,Chính thức,22189856,2,,,,,,,,,
Nữ,42,Khác,Chính thức,22109771,4,,,,,,,,,
Nữ,29,Đại học,Chính thức,21678627,2,,,,,,,,,
Nữ,37,Đại học,Chính thức,19365283,4,,,,,,,,,
Nữ,51,Thạc sĩ - Tiến sĩ,Chính thức,20614322,2,,,,,,,,,
Nữ,41,Đại học,Chính thức,21413422,3,,,,,,,,,
Nữ,35,THPT,Chính thức,19756885,3,,,,,,,,,
Nữ,42,Cao đẳng - Trung cấp,Chính thức,21539071,3,,,,,,,,,
Nữ,33,Đại học,Chính thức,19316529,4,,,,,,,,,
Nữ,36,Đại học,Chính thức,20167863,2,,,,,,,,,
Nữ,45,THPT,Chính thức,20364637,4,,,,,,,,,
Nữ,44,Đại học,Chính thức,21552680,2,,,,,,,,,
Nữ,42,Đại học,Chính thức,22863463,1,,,,,,,,,
Nữ,51,Đại học,Chính thức,18685023,3,,,,,,,,,
Nữ,35,Đại học,Chính thức,20954504,1,,,,,,,,,
Nữ,34,Đại học,Chính thức,20035503,4,,,,,,,,,
Nữ,52,THPT,Chính thức,20929634,4,,,,,,,,,
Nữ,51,THPT,Chính thức,18956849,2,,,,,,,,,
Nữ,53,Đại học,Chính thức,18075692,4,,,,,,,,,
Nữ,37,THPT,Chính thức,21286594,4,,,,,,,,,
Nữ,36,Đại học,Chính thức,21593693,4,,,,,,,,,
Nữ,47,THPT,Chính thức,20903712,2,,,,,,,,,
Nữ,48,Đại học,Chính thức,19395519,3,,,,,,,,,
Nữ,50,Đại học,Chính thức,20962817,3,,,,,,,,,
Nữ,43,Đại học,Chính thức,20445690,4,,,,,,,,,
Nữ,35,Đại học,Chính thức,22559578,3,,,,,,,,,
Nữ,36,Đại học,Chính thức,20236906,2,,,,,,,,,
Nữ,20,Đại học,Chính thức,20821051,2,,,,,,,,,
Nữ,27,Đại học,Chính thức,19347567,4,,,,,,,,,
Nữ,32,THPT,Chính thức,21391992,3,,,,,,,,,
Nữ,31,Đại học,Chính thức,22333872,1,,,,,,,,,
Nữ,40,Thạc sĩ - Tiến sĩ,Chính thức,21678850,1,,,,,,,,,
Nữ,42,Đại học,Chính thức,22413069,2,,,,,,,,,
Nữ,43,Đại học,Chính thức,19838514,2,,,,,,,,,
Nữ,35,Cao đẳng - Trung cấp,Chính thức,20115169,4,,,,,,,,,
Nữ,50,Khác,Chính thức,21516288,4,,,,,,,,,
Nữ,35,Đại học,Chính thức,18507879,2,,,,,,,,,
Nữ,46,Đại học,Chính thức,20939757,2,,,,,,,,,
Nữ,52,Đại học,Chính thức,19112370,4,,,,,,,,,
Nữ,33,Đại học,Chính thức,18245296,3,,,,,,,,,
Nữ,40,Đại học,Chính thức,22869736,4,,,,,,,,,
Nữ,26,THPT,Chính thức,22709456,3,,,,,,,,,
Nữ,41,Cao đẳng - Trung cấp,Chính thức,18538060,4,,,,,,,,,
Nữ,52,Đại học,Chính thức,20406585,1,,,,,,,,,
Nữ,36,Đại học,Chính thức,20597588,4,,,,,,,,,
Nữ,42,Đại học,Chính thức,18300300,4,,,,,,,,,
Nữ,41,Đại học,Chính thức,19195096,2,,,,,,,,,
Nữ,43,Thạc sĩ - Tiến sĩ,Chính thức,21967332,2,,,,,,,,,
Nữ,38,Đại học,Chính thức,18684333,2,,,,,,,,,
Nữ,49,THPT,Chính thức,18969711,1,,,,,,,,,
Nữ,34,Cao đẳng - Trung cấp,Chính thức,21667460,2,,,,,,,,,
Nữ,47,THPT,Chính thức,19445858,4,,,,,,,,,
Nữ,37,Đại học,Chính thức,21353475,4,,,,,,,,,
Nữ,39,Đại học,Chính thức,18316210,4,,,,,,,,,
Nam,35,Đại học,Chính thức,29710286,4,,,,,,,,,
Nam,30,THPT,Chính thức,30986809,3,,,,,,,,,
Nam,35,Đại học,Chính thức,23474640,4,,,,,,,,,
Nam,39,Đại học,Chính thức,24147621,2,,,,,,,,,
Nam,32,Khác,Chính thức,26884362,3,,,,,,,,,
Nam,42,Đại học,Chính thức,23216110,2,,,,,,,,,
Nam,30,Đại học,Chính thức,28502276,4,,,,,,,,,
Nam,50,Thạc sĩ - Tiến sĩ,Chính thức,27104808,4,,,,,,,,,
Nam,52,THPT,Chính thức,24060047,3,,,,,,,,,
Nam,43,THPT,Chính thức,25330595,2,,,,,,,,,
Nam,42,Đại học,Chính thức,24597401,2,,,,,,,,,
Nam,37,Thạc sĩ - Tiến sĩ,Chính thức,31077002,2,,,,,,,,,
Nam,45,Đại học,Chính thức,31129858,4,,,,,,,,,
Nam,30,Đại học,Chính thức,24260924,4,,,,,,,,,
Nam,37,Đại học,Chính thức,31965015,3,,,,,,,,,
Nam,47,Thạc sĩ - Tiến sĩ,Chính thức,26763698,4,,,,,,,,,
Nam,34,Cao đẳng - Trung cấp,Chính thức,29613893,4,,,,,,,,,
Nam,31,Đại học,Chính thức,30422223,4,,,,,,,,,
Nam,27,Đại học,Chính thức,23442583,3,,,,,,,,,
Nam,31,Đại học,Chính thức,29696310,2,,,,,,,,,
Nam,43,Đại học,Chính thức,28740958,2,,,,,,,,,
Nam,34,Thạc sĩ - Tiến sĩ,Chính thức,28063420,4,,,,,,,,,
Nam,63,Đại học,Chính thức,27538063,3,,,,,,,,,
Nam,34,Thạc sĩ - Tiến sĩ,Chính thức,23911719,4,,,,,,,,,
Nam,38,Đại học,Chính thức,24946911,3,,,,,,,,,
Nam,48,Thạc sĩ - Tiến sĩ,Chính thức,29285082,2,,,,,,,,,
Nam,44,Thạc sĩ - Tiến sĩ,Chính thức,27584401,3,,,,,,,,,
Nam,48,Đại học,Chính thức,24328003,2,,,,,,,,,
Nam,47,Đại học,Chính thức,31103293,1,,,,,,,,,
Nam,23,Thạc sĩ - Tiến sĩ,Chính thức,29485226,2,,,,,,,,,
Nam,42,Đại học,Chính thức,24594259,4,,,,,,,,,
Nam,58,Đại học,Chính thức,26687095,2,,,,,,,,,
Nam,56,Đại học,Chính thức,26807633,3,,,,,,,,,
Nam,30,THPT,Chính thức,24919684,2,,,,,,,,,
Nam,32,Đại học,Chính thức,26330661,4,,,,,,,,,
Nam,44,Thạc sĩ - Tiến sĩ,Chính thức,29731415,4,,,,,,,,,
Nam,58,Đại học,Chính thức,27475719,2,,,,,,,,,
Nam,32,Đại học,Chính thức,27183057,3,,,,,,,,,
Nam,52,Đại học,Chính thức,23031773,2,,,,,,,,,
Nam,54,Đại học,Chính thức,24744304,3,,,,,,,,,
Nam,32,THPT,Chính thức,29493391,2,,,,,,,,,
Nam,45,Đại học,Chính thức,29895831,3,,,,,,,,,
Nam,36,Đại học,Chính thức,28092150,2,,,,,,,,,
Nam,57,THPT,Chính thức,24313099,4,,,,,,,,,
Nam,62,Đại học,Chính thức,27098883,2,,,,,,,,,
Nam,25,Thạc sĩ - Tiến sĩ,Chính thức,25228051,4,,,,,,,,,
Nam,33,Đại học,Chính thức,26737357,4,,,,,,,,,
Nam,38,Đại học,Chính thức,30199671,2,,,,,,,,,
Nam,39,THPT,Chính thức,26314396,4,,,,,,,,,
Nam,54,Đại học,Chính thức,31372491,2,,,,,,,,,
Nam,31,Đại học,Chính thức,26533314,2,,,,,,,,,
Nam,45,Đại học,Chính thức,27656337,3,,,,,,,,,
Nam,46,Thạc sĩ - Tiến sĩ,Chính thức,30396657,4,,,,,,,,,
Nam,63,Đại học,Chính thức,25263798,3,,,,,,,,,
Nam,36,Đại học,Chính thức,25569535,3,,,,,,,,,
Nam,53,Đại học,Chính thức,29293372,3,,,,,,,,,
Nam,41,Đại học,Chính thức,26719035,2,,,,,,,,,
Nam,51,Đại học,Chính thức,24450496,2,,,,,,,,,
Nam,31,Đại học,Chính thức,25036353,4,,,,,,,,,
Nam,44,THPT,Chính thức,23692867,2,,,,,,,,,
Nam,29,THPT,Chính thức,27001317,4,,,,,,,,,
Nam,54,THPT,Chính thức,29405316,2,,,,,,,,,
Nam,36,Cao đẳng - Trung cấp,Chính thức,23449796,2,,,,,,,,,
Nam,62,Đại học,Chính thức,28727265,3,,,,,,,,,
Nam,36,Đại học,Chính thức,31987858,2,,,,,,,,,
Nam,49,Đại học,Chính thức,25144508,4,,,,,,,,,
Nam,47,THPT,Chính thức,24029633,4,,,,,,,,,
Nam,37,THPT,Chính thức,30465410,4,,,,,,,,,
Nam,47,Đại học,Chính thức,28696221,4,,,,,,,,,
Nam,37,Khác,Chính thức,30852265,2,,,,,,,,,
Nam,40,Đại học,Chính thức,31622728,3,,,,,,,,,
Nam,30,Khác,Chính thức,25730146,2,,,,,,,,,
Nam,32,Thạc sĩ - Tiến sĩ,Chính thức,30292974,4,,,,,,,,,
Nam,36,Thạc sĩ - Tiến sĩ,Chính thức,28080682,4,,,,,,,,,
Nam,44,Đại học,Chính thức,27957682,4,,,,,,,,,
Nam,47,Đại học,Chính thức,27933303,4,,,,,,,,,
Nam,39,Đại học,Chính thức,26394267,2,,,,,,,,,
Nam,28,Thạc sĩ - Tiến sĩ,Chính thức,30127800,4,,,,,,,,,
Nam,33,Đại học,Chính thức,26508133,4,,,,,,,,,
Nam,38,THPT,Chính thức,23510437,2,,,,,,,,,
Nam,26,Đại học,Chính thức,26322172,2,,,,,,,,,
Nam,47,Khác,Chính thức,31844967,2,,,,,,,,,
Nam,41,Đại học,Chính thức,23421431,1,,,,,,,,,
Nam,46,Đại học,Chính thức,31117191,4,,,,,,,,,
Nam,21,Đại học,Chính thức,26610753,2,,,,,,,,,
Nam,52,Đại học,Chính thức,29924984,4,,,,,,,,,
Nam,48,Thạc sĩ - Tiến sĩ,Chính thức,24828271,2,,,,,,,,,
Nam,40,Thạc sĩ - Tiến sĩ,Chính thức,29903128,3,,,,,,,,,
Nam,41,Đại học,Chính thức,23245717,2,,,,,,,,,
Nam,38,Đại học,Chính thức,27836586,2,,,,,,,,,
Nam,38,THPT,Chính thức,26355330,3,,,,,,,,,
Nam,43,Đại học,Chính thức,27137731,4,,,,,,,,,
Nam,36,Thạc sĩ - Tiến sĩ,Chính thức,24473434,2,,,,,,,,,
Nam,25,Thạc sĩ - Tiến sĩ,Chính thức,27921356,3,,,,,,,,,
Nam,35,Thạc sĩ - Tiến sĩ,Chính thức,24509404,2,,,,,,,,,
Nam,35,THPT,Chính thức,28390658,3,,,,,,,,,
Nam,38,Đại học,Chính thức,26115708,2,,,,,,,,,
Nam,48,Đại học,Chính thức,31914058,2,,,,,,,,,
Nam,33,Khác,Chính thức,23411994,4,,,,,,,,,
Nam,34,Thạc sĩ - Tiến sĩ,Chính thức,29444789,1,,,,,,,,,
Nam,26,THPT,Chính thức,23919295,2,,,,,,,,,
Nam,36,Đại học,Chính thức,27895922,4,,,,,,,,,
Nam,50,Cao đẳng - Trung cấp,Chính thức,24868199,2,,,,,,,,,
Nam,35,THPT,Chính thức,23775062,3,,,,,,,,,
Nam,41,Thạc sĩ - Tiến sĩ,Chính thức,24891816,4,,,,,,,,,
Nam,33,Đại học,Chính thức,27245631,3,,,,,,,,,
Nam,34,Thạc sĩ - Tiến sĩ,Chính thức,30704146,1,,,,,,,,,
Nam,36,Đại học,Chính thức,26673802,3,,,,,,,,,
Nam,59,Đại học,Chính thức,24203691,2,,,,,,,,,
Nam,39,Đại học,Chính thức,29008005,2,,,,,,,,,
Nam,60,Đại học,Chính thức,24559284,4,,,,,,,,,
Nam,49,Đại học,Chính thức,24277526,4,,,,,,,,,
Nam,37,Đại học,Chính thức,27882202,1,,,,,,,,,
Nam,31,Đại học,Chính thức,25963576,2,,,,,,,,,
Nam,47,Đại học,Chính thức,27980209,3,,,,,,,,,
Nam,52,THPT,Chính thức,29200191,2,,,,,,,,,
Nam,31,Đại học,Chính thức,30668535,3,,,,,,,,,
Nam,37,Đại học,Chính thức,29728267,2,,,,,,,,,
Nam,41,Đại học,Chính thức,27530219,2,,,,,,,,,
Nam,62,Đại học,Chính thức,23103626,2,,,,,,,,,
Nam,49,THPT,Chính thức,27004004,4,,,,,,,,,
Nam,50,Đại học,Chính thức,28978841,2,,,,,,,,,
Nam,37,Đại học,Chính thức,29759881,4,,,,,,,,,
Nam,63,THPT,Chính thức,29570381,4,,,,,,,,,
Nam,58,Đại học,Chính thức,25777220,4,,,,,,,,,
Nam,32,THPT,Chính thức,28250022,2,,,,,,,,,
Nam,46,Đại học,Chính thức,31529920,2,,,,,,,,,
Nam,49,Đại học,Chính thức,27158012,4,,,,,,,,,
Nam,36,Đại học,Chính thức,24773389,4,,,,,,,,,
Nam,30,Thạc sĩ - Tiến sĩ,Chính thức,25572449,1,,,,,,,,,
Nam,35,Cao đẳng - Trung cấp,Chính thức,24930951,2,,,,,,,,,
Nam,49,Đại học,Chính thức,24098594,2,,,,,,,,,
Nam,63,THPT,Chính thức,24661981,2,,,,,,,,,
Nam,38,Đại học,Chính thức,31093043,2,,,,,,,,,
Nam,35,Đại học,Chính thức,27394024,3,,,,,,,,,
Nam,49,Thạc sĩ - Tiến sĩ,Chính thức,29519873,1,,,,,,,,,
Nam,38,Đại học,Chính thức,29658602,4,,,,,,,,,
Nam,38,Thạc sĩ - Tiến sĩ,Chính thức,30293893,4,,,,,,,,,
Nam,48,Cao đẳng - Trung cấp,Chính thức,27356282,4,,,,,,,,,
Nam,30,THPT,Chính thức,30684520,4,,,,,,,,,
Nam,51,Đại học,Chính thức,24020324,2,,,,,,,,,
Nam,34,Đại học,Chính thức,29597441,4,,,,,,,,,
Nam,32,Thạc sĩ - Tiến sĩ,Chính thức,29631059,2,,,,,,,,,
Nam,51,THPT,Chính thức,23846716,2,,,,,,,,,
Nam,50,THPT,Chính thức,31556123,3,,,,,,,,,
Nam,19,Đại học,Chính thức,27926020,2,,,,,,,,,
Nam,30,Đại học,Chính thức,29340234,1,,,,,,,,,
Nam,30,THPT,Chính thức,30035537,3,,,,,,,,,
Nam,43,Đại học,Chính thức,24046105,2,,,,,,,,,
Nam,45,Đại học,Chính thức,26678514,2,,,,,,,,,
Nam,50,Cao đẳng - Trung cấp,Chính thức,30421562,2,,,,,,,,,
Nam,35,Đại học,Chính thức,30814445,3,,,,,,,,,
Nam,33,Đại học,Chính thức,23668485,4,,,,,,,,,
Nam,47,Đại học,Chính thức,25523178,3,,,,,,,,,
Nam,31,Đại học,Chính thức,27422696,2,,,,,,,,,
Nam,42,Thạc sĩ - Tiến sĩ,Chính thức,28104725,4,,,,,,,,,
Nam,36,Đại học,Chính thức,25979330,4,,,,,,,,,
Nam,40,Đại học,Chính thức,30299829,4,,,,,,,,,
Nam,49,Đại học,Chính thức,30007700,2,,,,,,,,,
Nam,35,Đại học,Chính thức,31700565,4,,,,,,,,,
Nam,34,THPT,Chính thức,29603574,3,,,,,,,,,
Nam,42,Đại học,Chính thức,23316241,2,,,,,,,,,
Nam,49,THPT,Chính thức,24848997,2,,,,,,,,,
Nam,36,Đại học,Chính thức,27412024,2,,,,,,,,,
Nam,46,Đại học,Chính thức,23119165,3,,,,,,,,,
Nam,45,Cao đẳng - Trung cấp,Chính thức,27076985,3,,,,,,,,,
Nam,45,THPT,Chính thức,29869603,4,,,,,,,,,
Nam,36,THPT,Chính thức,29993166,2,,,,,,,,,
Nam,49,Thạc sĩ - Tiến sĩ,Chính thức,25756000,2,,,,,,,,,
Nam,32,THPT,Chính thức,31630973,3,,,,,,,,,
Nam,28,Đại học,Chính thức,25897795,3,,,,,,,,,
Nam,30,Thạc sĩ - Tiến sĩ,Chính thức,25090834,4,,,,,,,,,
Nam,38,Đại học,Chính thức,25950804,4,,,,,,,,,
Nam,30,Khác,Chính thức,25095680,3,,,,,,,,,
Nam,54,THPT,Chính thức,31537333,3,,,,,,,,,
Nam,44,Đại học,Chính thức,27772958,4,,,,,,,,,
Nam,34,Đại học,Chính thức,24083791,4,,,,,,,,,
Nam,36,Đại học,Chính thức,25165451,3,,,,,,,,,
Nam,58,Đại học,Chính thức,24823568,3,,,,,,,,,
Nam,43,Thạc sĩ - Tiến sĩ,Chính thức,29252359,3,,,,,,,,,
Nam,43,THPT,Chính thức,25845276,4,,,,,,,,,
Nam,62,THPT,Chính thức,24335822,3,,,,,,,,,
Nam,39,Đại học,Chính thức,24121678,2,,,,,,,,,
Nam,57,Thạc sĩ - Tiến sĩ,Chính thức,30709999,4,,,,,,,,,
Nam,29,Đại học,Chính thức,27258506,3,,,,,,,,,
Nam,53,THPT,Chính thức,30377012,4,,,,,,,,,
Nam,41,Đại học,Chính thức,26284242,4,,,,,,,,,
Nam,30,Cao đẳng - Trung cấp,Chính thức,25838848,2,,,,,,,,,
Nam,51,Thạc sĩ - Tiến sĩ,Chính thức,25779344,4,,,,,,,,,
Nam,27,Đại học,Chính thức,25537743,2,,,,,,,,,
Nam,45,Đại học,Chính thức,28973400,2,,,,,,,,,
Nam,42,Đại học,Chính thức,27235112,3,,,,,,,,,
Nam,35,Thạc sĩ - Tiến sĩ,Chính thức,29789195,4,,,,,,,,,
Nam,38,Đại học,Chính thức,31222119,2,,,,,,,,,
Nam,48,Đại học,Chính thức,26730645,4,,,,,,,,,
Nam,27,Đại học,Chính thức,24718414,2,,,,,,,,,
Nam,35,Đại học,Chính thức,27516470,4,,,,,,,,,
Nam,36,Đại học,Chính thức,26453725,2,,,,,,,,,
Nam,39,Đại học,Chính thức,24249178,4,,,,,,,,,
Nam,49,Đại học,Chính thức,23506748,2,,,,,,,,,
Nam,39,Thạc sĩ - Tiến sĩ,Chính thức,28661850,2,,,,,,,,,
